11:26.43;::1;v23eabb2kkuuqtm5oqwvnnhk;1684(2687);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.00;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.06;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.12;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-file;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.13;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-pagamento;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:41.20;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:43.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:43.41;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:50.39;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-pagamento;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.41;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.47;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.49;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.50;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.51;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.53;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:54.53;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:55.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/compra-1-click;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.12;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.13;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.14;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.18;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
11:56.18;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.00;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.02;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.02;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.04;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.05;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:00.05;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.33;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.35;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.36;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.38;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.39;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:03.39;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:07.55;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:07.56;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:07.57;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:07.59;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:08.19;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:08.19;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.13;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.15;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.16;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.18;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.23;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:16.23;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:20.16;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.12;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.14;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.16;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.24;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.24;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.40;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.41;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-file;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.42;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-consegna;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:21.43;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello-pagamento;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.17;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.19;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/carrello;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.20;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.22;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.23;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.23;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:28.29;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:30.09;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:30.11;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:30.12;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/scegli-formato/2/2/Stampa-Biglietti-da-Visita;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
12:30.13;::1;v23eabb2kkuuqtm5oqwvnnhk;149(1138);/2/131/72/1/1/Stampa-Biglietti-da-Visita-85-x-55-350gr-UV;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0;
